Sl. No.,Client Name,Order type,Start Date,End Date,Order Id,Delivery Id,Product Name,Sub Product Name,Location Name,Internal Key,Invoice No
201,GlaxoSmithKline,Delivery,2018-03-21,2018-03-21,1503182,1059,Workshop Full Day,New Ways of Working,Gurgaon,1059#182
202,GlaxoSmithKline,Delivery,2018-03-21,2018-03-21,1503182,1060,Learning Material / Handout & Folders,New Ways of Working,Gurgaon,1060#182
203,Edelweiss Securities Ltd,Delivery,2018-03-17,2018-03-17,1503181,1056,Workshop Full Day,Networking Skills,Mumbai,1056#181
204,Edelweiss Securities Ltd,Delivery,2018-03-17,2018-03-17,1503181,1057,Learning Material / Handout & Folders,Networking Skills,Mumbai,1057#181
205,Edelweiss Securities Ltd,Delivery,2018-03-17,2018-03-17,1503181,1058,Certificate,Networking Skills,Mumbai,1058#181
206,Cognizant Technology Solutions India Pvt Ltd,Delivery,2018-03-15,2018-03-16,0612153,911,Workshop Full Day,Impact And Influence,Chennai,911#153
207,GlaxoSmithKline,Delivery,2018-03-15,2018-03-16,0702169,1014,PI Profile Debrief Call,Personal Impact,Office,1014#169
208,Delhivery,Delivery,2018-03-16,2018-03-16,0702170,1049,Executive Coaching (90 Mins) in Person (if 1 is done in a day),Session 2,Gurgaon,1049#170
209,Cognizant Technology Solutions India Pvt Ltd,Delivery,2018-03-13,2018-03-14,0612153,907,Workshop Full Day,Impact And Influence,Chennai,907#153
210,JSW Steel Limited,Delivery,2018-03-13,2018-03-14,0301159,969,Workshop Full Day,Leadership Impact,Vijaynagar,969#159
211,JSW Steel Limited,Delivery,2018-03-13,2018-03-14,0301159,974,Learning Material / Handout & Folders,Leadership Impact,Vijaynagar,974#159
212,Delhivery,Delivery,2018-03-14,2018-03-14,0702170,1009,Executive Coaching (90 Mins) in Person (if 1 is done in a day),Session 1,Gurgaon,1009#170
213,HSBC Global Financial Centre,Delivery,2018-03-12,2018-03-13,0903175,1028,Workshop Full Day,Personal Impact,Mumbai,1028#175
214,HSBC Global Financial Centre,Delivery,2018-03-12,2018-03-13,0903175,1030,Do It Now- Personal Impact,Personal Impact,Mumbai,1030#175
215,HSBC Global Financial Centre,Delivery,2018-03-12,2018-03-13,0903175,1032,Learning Material / Handout & Folders,Personal Impact,Mumbai,1032#175
216,Sopra India Pvt. Ltd.,Delivery,2018-03-12,2018-03-12,1312156,937,Implementation Day,Leading your team,Noida,937#156
217,FIL Research India Private Limited,Delivery,2018-03-12,2018-03-12,0903178,1042,Workshop  Half Day Within Delhi NCR,ACE Team,Gurgaon,1042#178
218,HSBC Global Financial Centre,Delivery,2018-03-09,2018-03-09,0903175,1029,Progress IT ,Personal Impact,Mumbai,1029#175
219,Cognizant Technology Solutions India Pvt Ltd,Delivery,2018-03-07,2018-03-08,0612153,910,Coaching Call 45 minutes,Leading the Way,MLA Office,910#153
220,IDFC Asset Management Company Ltd,Delivery,2018-03-08,2018-03-08,2112157,1008,Executive Coaching (90 Mins) in Person,Session 2,Mumbai,1008#157
221,HSBC Global Financial Centre,Delivery,2018-03-05,2018-03-07,0903175,1034,PI Profile Debrief Call,Personal Impact,On-call,1034#175
222,Cognizant Technology Solutions India Pvt Ltd,Delivery,2018-03-05,2018-03-06,0612153,906,Coaching Call 45 minutes,Leading the Way,MLA Office,906#153
223,IDFC Asset Management Company Ltd,Delivery,2018-03-06,2018-03-06,2112157,946,Executive Coaching (90 Mins) in Person (if 2 is done in a day),Session 2,Mumbai,946#157
224,HSBC Global Financial Centre,Delivery,2018-03-01,2018-03-01,0903175,1031,Charisma Effect,Personal Impact,Mumbai,1031#175
225,FIL Research India Private Limited,Delivery,2018-02-28,2018-02-28,250570,519,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,519#70
226,Edelweiss Financial Services Ltd.,Delivery,2018-02-27,2018-02-27,2410134,799,Implementation Day,Personal Impact,Mumbai,799#134
227,Delhivery,Delivery,2018-02-26,2018-02-26,0809112,1007,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,1007#112
228,Delhivery,Delivery,2018-02-23,2018-02-23,0809112,1006,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,1006#112
229,Cognizant Technology Solutions India Pvt Ltd,Delivery,2018-02-22,2018-02-23,0612153,909,Workshop Full Day,Leading the Way,Chennai,909#153
230,JSW Steel Limited,Delivery,2018-02-22,2018-02-23,0301159,968,Workshop Full Day,Leadership Impact,Vijaynagar,968#159
231,JSW Steel Limited,Delivery,2018-02-22,2018-02-23,0301159,973,Learning Material / Handout & Folders,Leadership Impact,Vijaynagar,973#159
232,Bharti Infratel,Delivery,2018-02-22,2018-02-23,1001161,975,Workshop Full Day,Personal Impact,Gurgaon,975#161
233,Bharti Infratel,Delivery,2018-02-22,2018-02-23,1001161,976,Charisma Effect,Book,Gurgaon,976#161
234,Bharti Infratel,Delivery,2018-02-22,2018-02-23,1001161,977,Do It Now- Personal Impact,Cards,Gurgaon,977#161
235,Bharti Infratel,Delivery,2018-02-22,2018-02-23,1001161,978,Learning Material / Handout & Folders,Personal Impact,Gurgaon,978#161
236,GlaxoSmithKline,Delivery,2018-02-22,2018-02-23,0702169,996,Workshop Full Day,Personal Impact,Gurgaon,996#169
237,GlaxoSmithKline,Delivery,2018-02-22,2018-02-23,0702169,999,Learning Material / Handout & Folders,Personal Impact,Gurgaon,999#169
238,GlaxoSmithKline,Delivery,2018-02-22,2018-02-23,0702169,1000,Charisma Effect,Book,Gurgaon,1000#169
239,GlaxoSmithKline,Delivery,2018-02-22,2018-02-23,0702169,1002,Do It Now- Personal Impact,Cards,Gurgaon,1002#169
240,GlaxoSmithKline,Delivery,2018-02-22,2018-02-23,0702169,1003,Progress IT ,Personal Impact,Gurgaon,1003#169
241,Penguin Random House India Pvt Ltd,Delivery,2018-02-21,2018-02-21,250568,329,Executive Coaching (90 Mins) in Person,Session 7,Delhi NCR,329#68
242,EY,Delivery,2018-02-21,2018-02-21,1611142,857,Dipstick Survey,JUICE,Gurgaon,857#142
243,Cognizant Technology Solutions India Pvt Ltd,Delivery,2018-02-20,2018-02-21,0612153,905,Workshop Full Day,Leading the Way,Chennai,905#153
244,JSW Steel Limited,Delivery,2018-02-20,2018-02-21,0301159,967,Workshop Full Day,Leadership Impact,Vijaynagar,967#159
245,JSW Steel Limited,Delivery,2018-02-20,2018-02-21,0301159,972,Learning Material / Handout & Folders,Leadership Impact,Vijaynagar,972#159
246,USL Diageo,Delivery,2017-12-13,2018-02-20,3010138,821,Progress IT ,Business Communication,Delhi NCR,821#138
247,GlaxoSmithKline,Delivery,2018-02-19,2018-02-20,0702169,998,PI Profile Debrief Call,Personal Impact,Office,998#169
248,Columbia Sportswear,Delivery,2018-02-19,2018-02-20,2702171,1010,Workshop Full Day,ACE Team,Bangalore,1010#171
249,Columbia Sportswear,Delivery,2018-02-19,2018-02-20,2702171,1011,Learning Material / Handout & Folders,ACE Team,Bangalore,1011#171
250,Columbia Sportswear,Delivery,2018-02-19,2018-02-20,2702171,1012,Certificate,ACE Team,Bangalore,1012#171
251,Edelweiss Financial Services Ltd.,Delivery,2018-02-19,2018-02-19,1909119,963,Group Coaching Call (60 Min),Emerging Leaders: Communication,Mumbai,963#119
252,IDFC Asset Management Company Ltd,Delivery,2018-02-16,2018-02-16,2112157,945,Executive Coaching (90 Mins) in Person (if 3 is done in a day),Session 1,Mumbai,945#157
253,GlaxoSmithKline,Delivery,2018-02-16,2018-02-16,0702169,997,PI Profile Debrief Call,Personal Impact,Office,997#169
254,HSBC Global Financial Centre,Delivery,2018-02-16,2018-02-16,0903175,1033,Personal Impact Profile,Personal Impact,Mumbai,1033#175
255,JSW Steel Limited,Delivery,2018-02-12,2018-02-13,0301159,1004,Workshop Full Day,Leadership Impact,Vijaynagar,1004#159
256,JSW Steel Limited,Delivery,2018-02-12,2018-02-13,0301159,1005,Learning Material / Handout & Folders,Leadership Impact,Vijaynagar,1005#159
257,MaxLife Insurance Company Ltd.,Delivery,2018-02-09,2018-02-10,1201164,983,Workshop Full Day,IN IT TOGETHER,Udaipur,983#164
258,MaxLife Insurance Company Ltd.,Delivery,2018-02-09,2018-02-10,1201164,984,Learning Material / Handout & Folders,IN IT TOGETHER,Udaipur,984#164
259,Sopra India Pvt. Ltd.,Delivery,2018-02-06,2018-02-07,1312156,995,Coaching Call 45 minutes,Leading your team,On Call,995#156
260,FIL Research India Private Limited,Delivery,2018-02-05,2018-02-05,250570,520,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,520#70
261,Max Healthcare Institute Limited,Delivery,2018-02-03,2018-02-03,1101162,979,Workshop Full Day,Camelot Court,Dehradun,979#162
262,Max Healthcare Institute Limited,Delivery,2018-02-03,2018-02-03,1101162,981,Learning Material / Handout & Folders,Camelot Court,Dehradun,981#162
263,FIL Research India Private Limited,Delivery,2018-02-02,2018-02-02,250570,989,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,989#70
264,FIL Research India Private Limited,Delivery,2018-02-02,2018-02-02,250570,990,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,990#70
265,FIL Research India Private Limited,Delivery,2017-08-08,2018-02-01,250570,504,Learning Material / Handout & Folders,Group Coaching Sessions,Gurgaon,504#70
266,GlaxoSmithKline,Delivery,2018-02-01,2018-02-01,3101167,991,Workshop Full Day,Creating awareness around- Courage  Accountability  Development and Teamwork,Manesar,991#167
267,GlaxoSmithKline,Delivery,2018-02-01,2018-02-01,3101167,992,Workshop Full Day,Creating awareness around- Courage  Accountability  Development and Teamwork,Manesar,992#167
268,JSW Steel Limited,Delivery,2018-01-30,2018-01-31,0301159,966,Workshop Full Day,Leadership Impact,Vijaynagar,966#159
269,JSW Steel Limited,Delivery,2018-01-30,2018-01-31,0301159,971,Learning Material / Handout & Folders,Leadership Impact,Vijaynagar,971#159
270,GlaxoSmithKline,Delivery,2018-01-31,2018-01-31,3101168,993,Workshop  Half Day Within Delhi NCR,Creating awareness around- Courage  Accountability  Development and Teamwork,Gurgaon,993#168
271,GlaxoSmithKline,Delivery,2018-01-31,2018-01-31,3101168,994,Workshop  Half Day Within Delhi NCR,Creating awareness around- Courage  Accountability  Development and Teamwork,Gurgaon,994#168
272,Delhivery,Delivery,2018-01-23,2018-01-25,0809112,987,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,987#112
273,Edelweiss Financial Services Ltd.,Delivery,2018-01-24,2018-01-24,1909119,961,Workshop  Half Day Outside Delhi NCR,Emerging Leaders: Communication,Mumbai,961#119
274,Edelweiss Financial Services Ltd.,Delivery,2018-01-23,2018-01-23,1909119,960,Workshop Full Day,Emerging Leaders: Communication,Mumbai,960#119
275,Sopra India Pvt. Ltd.,Delivery,2018-01-22,2018-01-23,1312156,936,Coaching Call 45 minutes,Leading your team,Office,936#156
276,FIL Research India Private Limited,Delivery,2018-01-22,2018-01-22,250570,517,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,517#70
277,FIL Research India Private Limited,Delivery,2018-01-22,2018-01-22,250570,518,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,518#70
278,FIL Research India Private Limited,Delivery,2018-01-22,2018-01-22,160244,875,Executive Coaching (90 Mins) in Person,Session 16,Gurgaon,875#44
279,Edelweiss Financial Services Ltd.,Delivery,2018-01-19,2018-01-20,2410134,793,Workshop Full Day,Personal Impact,Delhi NCR,793#134
280,Edelweiss Financial Services Ltd.,Delivery,2018-01-19,2018-01-20,2410134,794,Learning Material / Handout & Folders,Personal Impact,Mumbai,794#134
281,Edelweiss Financial Services Ltd.,Delivery,2018-01-19,2018-01-20,2410134,795,Do It Now- Personal Impact,Personal Impact,Mumbai,795#134
282,Edelweiss Financial Services Ltd.,Delivery,2018-01-19,2018-01-20,2410134,796,Certificate,Personal Impact,Mumbai,796#134
283,Edelweiss Financial Services Ltd.,Delivery,2018-01-19,2018-01-20,2410134,797,Progress IT ,Personal Impact,Mumbai,797#134
284,MaxLife Insurance Company Ltd.,Delivery,2018-01-19,2018-01-19,1601165,985,Workshop Full Day,JUICE,Goa,985#165
285,MaxLife Insurance Company Ltd.,Delivery,2018-01-19,2018-01-19,1601165,986,Learning Material / Handout & Folders,JUICE,Goa,986#165
286,Edelweiss Financial Services Ltd.,Delivery,2018-01-10,2018-01-17,1909119,962,Assessment Meter,Emerging Leaders: Communication,Mumbai,962#119
287,Fortis Healthcare Limited,Delivery,2018-01-16,2018-01-17,2011145,927,Workshop Full Day,Reaching Your Peak,Jaipur,927#145
288,Sopra India Pvt. Ltd.,Delivery,2018-01-12,2018-01-12,0910130,843,Implementation Day,Leading your team,Pune,843#130
289,JSW Steel Limited,Delivery,2018-01-10,2018-01-11,0301159,965,Workshop Full Day,Leadership Impact,Vijaynagar,965#159
290,JSW Steel Limited,Delivery,2018-01-10,2018-01-11,0301159,970,Learning Material / Handout & Folders,Leadership Impact,Vijaynagar,970#159
291,Edelweiss Financial Services Ltd.,Delivery,2018-01-10,2018-01-10,2410134,964,Coaching Call 60 minutes,Personal Impact,On Call,964#134
292,Genpact India Private Limited,Delivery,2018-01-09,2018-01-09,1201163,982,Workshop  Half Day Outside Delhi NCR,Diversity,Orlando,982#163
293,FIL Research India Private Limited,Delivery,2018-01-08,2018-01-08,250570,515,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,515#70
294,FIL Research India Private Limited,Delivery,2018-01-08,2018-01-08,250570,516,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,516#70
295,FIL Research India Private Limited,Delivery,2018-01-08,2018-01-08,160244,874,Executive Coaching (90 Mins) in Person,Session 15,Gurgaon,874#44
296,Max Healthcare Institute Limited,Delivery,2018-01-07,2018-01-07,0612154,915,Workshop Full Day,JUICE,Jaipur,915#154
297,Max Healthcare Institute Limited,Delivery,2018-01-07,2018-01-07,0612154,916,Learning Material / Handout & Folders,JUICE,Jaipur,916#154
298,Edelweiss Financial Services Ltd.,Delivery,2018-01-05,2018-01-05,2712158,957,Workshop Full Day,Networking Skills,Mumbai,957#158
299,Edelweiss Financial Services Ltd.,Delivery,2018-01-05,2018-01-05,2712158,958,Network Maps,Task,Mumbai,958#158
300,Edelweiss Financial Services Ltd.,Delivery,2018-01-05,2018-01-05,2712158,959,Problem I solve through networking,Task,Mumbai,959#158
301,FIL Research India Private Limited,Delivery,2018-01-01,2018-01-01,250570,988,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,988#70
302,Sopra India Pvt. Ltd.,Delivery,2017-12-28,2017-12-29,1312156,928,Workshop Full Day,Leading your team,Gurgaon,928#156
303,Sopra India Pvt. Ltd.,Delivery,2017-12-29,2017-12-29,1312156,931,Progress IT ,Leading your team,Gurgaon,931#156
304,Sopra India Pvt. Ltd.,Delivery,2017-12-28,2017-12-29,1312156,932,Learning Material / Handout & Folders,Leading your team,Gurgaon,932#156
305,Sopra India Pvt. Ltd.,Delivery,2017-12-28,2017-12-29,1312156,933,Leading your Team,Cards,Gurgaon,933#156
306,Sopra India Pvt. Ltd.,Delivery,2017-12-28,2017-12-29,1312156,934,Leading your Team,Book,Gurgaon,934#156
307,Sopra India Pvt. Ltd.,Delivery,2017-12-28,2017-12-29,1312156,935,Certificate,Leading your team,Gurgaon,935#156
308,Sopra India Pvt. Ltd.,Delivery,2017-12-27,2017-12-27,1312156,944,Coaching Call 45 minutes,Leading your team,On Call,944#156
309,Sopra India Pvt. Ltd.,Delivery,2017-12-22,2017-12-22,1312156,930,Coaching Call 45 minutes,Leading your team,On Call,930#156
310,Sopra India Pvt. Ltd.,Delivery,2017-12-21,2017-12-21,1312156,943,Coaching Call 45 minutes,Leading your team,On Call,943#156
311,Genpact India Private Limited,Delivery,2017-12-20,2017-12-20,050778,923,Workshop  Half Day Within Delhi NCR,Implementation Day,Gurgaon,923#78
312,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-19,2017-12-20,2009121,924,Workshop Full Day,Magnetic Client visit,Chennai,924#121
313,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-19,2017-12-20,2009121,925,Brick Connecting with Clients,Magnetic Client visit,Chennai,925#121
314,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-19,2017-12-20,2009121,926,Learning Material / Handout & Folders,Magnetic Client visit,Chennai,926#121
315,Sopra India Pvt. Ltd.,Delivery,2017-12-20,2017-12-20,1312156,929,Coaching Call 45 minutes,Leading your team,Office,929#156
316,Delhivery,Delivery,2017-12-19,2017-12-19,0809112,940,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,940#112
317,GlaxoSmithKline,Delivery,2017-12-19,2017-12-19,2709125,748,Coaching Call 45 minutes,Personal Impact,Office,748#125
318,Fortis Healthcare Limited,Delivery,2017-12-18,2017-12-19,2011145,885,Workshop Full Day,Reaching Your Peak,Mumbai,885#145
319,IDFC Asset Management Company Ltd,Delivery,2017-12-15,2017-12-16,2011146,876,Workshop Full Day,Leading your team,Mumbai,876#146
320,IDFC Asset Management Company Ltd,Delivery,2017-12-15,2017-12-16,2011146,877,Learning Material / Handout & Folders,Leading your team,Mumbai,877#146
321,IDFC Asset Management Company Ltd,Delivery,2017-12-15,2017-12-16,2011146,878,Leading your Team,Leading your team,Mumbai,878#146
322,IDFC Asset Management Company Ltd,Delivery,2017-12-15,2017-12-16,2011146,879,Do It Now- How to engage talent ,Leading your team,Mumbai,879#146
323,IDFC Asset Management Company Ltd,Delivery,2017-12-15,2017-12-16,2011146,942,Certificate,Leading your team,Gurgaon,942#146
324,USL Diageo,Delivery,2017-12-14,2017-12-15,080898,622,Workshop Full Day,Business Communication,Bangalore,622#98
325,USL Diageo,Delivery,2017-12-14,2017-12-15,080898,623,Brick Effective Communication,Book,Bangalore,623#98
326,USL Diageo,Delivery,2017-12-14,2017-12-15,080898,624,Certificate,Business Communication,Bangalore,624#98
327,USL Diageo,Delivery,2017-12-14,2017-12-15,080898,625,Learning Material / Handout & Folders,Business Communication,Bangalore,625#98
328,USL Diageo,Delivery,2017-12-14,2017-12-15,080898,626,Progress IT ,Business Communication,Bangalore,626#98
329,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-15,2017-12-15,2009124,804,Coaching Call 45 minutes,Impact And Influence,Chennai,804#124
330,JSW Steel Limited,Delivery,2017-12-14,2017-12-15,0112152,902,Workshop Full Day,Leadership Impact,Vijaynagar,902#152
331,JSW Steel Limited,Delivery,2017-12-14,2017-12-15,0112152,939,Learning Material / Handout & Folders,Leadership Impact,Vijaynagar ,939#152
332,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-14,2017-12-14,2009124,805,Coaching Call 45 minutes,Impact And Influence,Chennai,805#124
333,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-14,2017-12-14,2811149,899,Group Coaching Call (60 Min),Impact And Influence,Chennai,899#149
334,FIL Research India Private Limited,Delivery,2017-12-13,2017-12-13,160244,873,Executive Coaching (90 Mins) in Person,Session 14,Gurgaon,873#44
335,Coca Cola India Private Limited,Delivery,2017-12-13,2017-12-13,2009120,886,Workshop  Half Day Within Delhi NCR,Sexual Harassment,Gurgaon,886#120
336,Coca Cola India Private Limited,Delivery,2017-12-13,2017-12-13,2009120,904,Workshop  Half Day Within Delhi NCR,Sexual Harassment,Gurgaon,904#120
337,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-13,2017-12-13,1010132,881,Group Coaching Call (60 Min),Impact And Influence,Chennai,881#132
338,Expedia Inc ,Delivery,2017-12-13,2017-12-13,2310133,814,Workshop  Half Day Within Delhi NCR,Harassment ,Gurgaon,814#133
339,USL Diageo,Delivery,2017-12-12,2017-12-13,3010138,817,Workshop Full Day,Business Communication,Bangalore,817#138
340,USL Diageo,Delivery,2017-12-13,2017-12-13,3010138,819,Certificate,Business Communication,Bangalore,819#138
341,JSW Steel Limited,Delivery,2017-12-12,2017-12-13,0112152,901,Workshop Full Day,Leadership Impact,Vijaynagar,901#152
342,JSW Steel Limited,Delivery,2017-12-12,2017-12-13,0112152,938,Learning Material / Handout & Folders,Leadership Impact,Vijaynagar ,938#152
343,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-12,2017-12-12,2009124,734,Coaching Call 45 minutes,Impact And Influence,Chennai,734#124
344,Stryker Global Technology Center Private Limited,Delivery,2017-12-11,2017-12-12,2709126,858,Stage Management,Presenting with Presence,Gurgaon,858#126
345,Stryker Global Technology Center Private Limited,Delivery,2017-12-11,2017-12-12,2709126,859,Learning Material / Handout & Folders,Presenting with Presence,Gurgaon,859#126
346,Stryker Global Technology Center Private Limited,Delivery,2017-12-11,2017-12-12,2709126,860,Learning Material / Handout & Folders,Presenting with Presence,Gurgaon,860#126
347,Stryker Global Technology Center Private Limited,Delivery,2017-12-11,2017-12-12,2709126,861,Pen Drive,Presenting with Presence,Gurgaon,861#126
348,Stryker Global Technology Center Private Limited,Delivery,2017-12-11,2017-12-12,2709126,864,Perfect Presentation,Presenting with Presence,Gurgaon,864#126
349,Stryker Global Technology Center Private Limited,Delivery,2017-12-11,2017-12-12,2709126,867,Do It Now-  How to Present,Presenting with Presence,Gurgaon,867#126
350,Stryker Global Technology Center Private Limited,Delivery,2017-12-11,2017-12-12,2709126,868,Workshop Full Day,Presenting with Presence,Gurgaon,868#126
351,USL Diageo,Delivery,2017-12-12,2017-12-12,3010138,820,Perfect Presentation,Book,Mumbai ,820#138
352,Fortis Healthcare Limited,Delivery,2017-12-11,2017-12-12,2011145,897,Workshop Full Day,Reaching Your Peak,Gurgaon,897#145
353,Adobe,Delivery,2017-12-11,2017-12-12,0812155,918,Workshop Full Day,Presenting with Presence,Noida,918#155
354,Adobe,Delivery,2017-12-11,2017-12-12,0812155,920,Do It Now-  How to Present,Presenting with Presence,Noida,920#155
355,Adobe,Delivery,2017-12-11,2017-12-12,0812155,921,Perfect Presentation,Book,Noida,921#155
356,Adobe,Delivery,2017-12-11,2017-12-12,0812155,922,Stage Management,Presenting with Presence,Noida,922#155
357,FIL Research India Private Limited,Delivery,2017-12-11,2017-12-11,250570,513,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,513#70
358,FIL Research India Private Limited,Delivery,2017-12-11,2017-12-11,250570,514,Group Coaching Session (3 hrs) in person,Change Management,Gurgaon,514#70
359,Coca Cola India Private Limited,Delivery,2017-12-11,2017-12-11,2009120,705,Workshop  Half Day Within Delhi NCR,Sexual Harassment,Gurgaon,705#120
360,Coca Cola India Private Limited,Delivery,2017-12-11,2017-12-11,2009120,903,Workshop  Half Day Within Delhi NCR,Sexual Harassment,Gurgaon,903#120
361,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-11,2017-12-11,2009124,803,Coaching Call 45 minutes,Impact And Influence,Chennai,803#124
362,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-11,2017-12-11,1010132,776,Group Coaching Call (60 Min),Leading your team,Chennai,776#132
363,Adobe,Delivery,2017-12-11,2017-12-11,0812155,919,Learning Material / Handout & Folders,Presenting with Presence,Noida,919#155
364,Fortis Healthcare Limited,Delivery,2017-12-08,2017-12-09,2011145,884,Workshop Full Day,Reaching Your Peak,Bangalore,884#145
365,USL Diageo,Delivery,2017-12-07,2017-12-08,2408103,627,Workshop Full Day,Presenting With Impact,Mumbai,627#103
366,USL Diageo,Delivery,2017-12-07,2017-12-08,2408103,628,Stage Management,Presenting With Impact,Mumbai,628#103
367,USL Diageo,Delivery,2017-12-07,2017-12-08,2408103,629,Learning Material / Handout & Folders,Business Communication,Mumbai,629#103
368,USL Diageo,Delivery,2017-12-07,2017-12-08,2408103,630,Perfect Presentation,Book,Mumbai,630#103
369,USL Diageo,Delivery,2017-12-07,2017-12-08,2408103,631,Do It Now-  How to Present,Cards,Gurgaon,631#103
370,USL Diageo,Delivery,2017-12-07,2017-12-08,2408103,632,Certificate,Presenting With Impact,Mumbai,632#103
371,GlaxoSmithKline,Delivery,2017-12-08,2017-12-08,2709125,917,Coaching Call 45 minutes,Personal Impact,Office,917#125
372,Edelweiss Financial Services Ltd.,Delivery,2017-11-23,2017-12-08,0811139,835,Network Maps,Task,Delhi NCR,835#139
373,Edelweiss Financial Services Ltd.,Delivery,2017-11-23,2017-12-08,0811139,836,Problem I solve through networking,Task,Delhi NCR,836#139
374,Edelweiss Financial Services Ltd.,Delivery,2017-11-23,2017-12-08,0811139,838,Network Maps,Task,Bangalore,838#139
375,Edelweiss Financial Services Ltd.,Delivery,2017-11-23,2017-12-08,0811139,839,Problem I solve through networking,Networking Skills,Bangalore,839#139
376,Coca Cola India Private Limited,Delivery,2017-12-07,2017-12-07,120782,419,Workshop Full Day,Reaching Your Peak,Gurgaon,419#82
377,Coca Cola India Private Limited,Delivery,2017-12-07,2017-12-07,120782,420,Learning Material / Handout & Folders,Reaching Your Peak,Gurgaon,420#82
378,Delhivery,Delivery,2017-12-07,2017-12-07,0809112,806,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,806#112
379,Edelweiss Financial Services Ltd.,Delivery,2017-11-22,2017-12-07,0811139,832,Network Maps,Task,Mumbai,832#139
380,Edelweiss Financial Services Ltd.,Delivery,2017-11-22,2017-12-07,0811139,833,Problem I solve through networking,Task,Mumbai,833#139
381,Fortis Healthcare Limited,Delivery,2017-12-06,2017-12-07,2011145,883,Workshop Full Day,Reaching Your Peak,Kolkata,883#145
382,Expedia Inc ,Delivery,2017-12-06,2017-12-06,2310133,813,Workshop  Half Day Within Delhi NCR,Harassment ,Gurgaon,813#133
383,Edelweiss Financial Services Ltd.,Delivery,2017-11-21,2017-12-06,0811139,829,Network Maps,Task,Mumbai,829#139
384,Edelweiss Financial Services Ltd.,Delivery,2017-11-21,2017-12-06,0811139,830,Problem I solve through networking,Task,Mumbai,830#139
385,Delhivery,Delivery,2017-12-04,2017-12-05,0809112,900,In Person Coaching Session (90 minutes),Vital leader,Gurgaon,900#112
386,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-05,2017-12-05,1010132,842,Coaching Call 45 minutes,Impact And Influence,On call,842#132
387,Edelweiss Financial Services Ltd.,Delivery,2017-11-20,2017-12-05,0811139,826,Problem I solve through networking,Task,Mumbai,826#139
388,Edelweiss Financial Services Ltd.,Delivery,2017-11-20,2017-12-05,0811139,827,Network Maps,Task,Mumbai,827#139
389,Genpact India Private Limited,Delivery,2017-12-05,2017-12-05,2811150,896,Workshop  Half Day Outside Delhi NCR,Diversity,Bangalore,896#150
390,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-12-01,2017-12-04,1010132,772,Coaching Call 45 minutes,Impact And Influence,At home,772#132
391,MaxLife Insurance Company Ltd.,Delivery,2017-12-04,2017-12-04,1711144,865,Workshop Full Day,SUN  SAND  and SYNCHRONY,Goa,865#144
392,MaxLife Insurance Company Ltd.,Delivery,2017-12-04,2017-12-04,1711144,866,Learning Material / Handout & Folders,SUN  SAND  and SYNCHRONY,Goa,866#144
393,USL Diageo,Delivery,2017-12-02,2017-12-02,3010138,818,Learning Material / Handout & Folders,Business Communication,Bangalore,818#138
394,Edelweiss Financial Services Ltd.,Delivery,2017-12-02,2017-12-02,0811140,840,Workshop Full Day,Psychology of Peak Perfomance,Andamans,840#140
395,Fortis Healthcare Limited,Delivery,2017-11-30,2017-12-01,2011145,871,Workshop Full Day,Reaching Your Peak,Mohali,871#145
396,FIL Research India Private Limited,Delivery,2017-11-30,2017-11-30,160244,872,Executive Coaching (90 Mins) in Person,Session 13,Gurgaon,872#44
397,HSBC Global Financial Centre,Delivery,2017-11-30,2017-11-30,1509116,784,Expresso Session outside NCR,Creative Problem Solving,Chennai,784#116
398,Cognizant Technology Solutions India Pvt Ltd,Delivery,2017-11-30,2017-11-30,2009124,732,Workshop Full Day,Impact And Influence,Chennai,732#124
